genre,word1,word2,pair_count,word1_count,word2_count,pmi
Law,MW<D/,NTN[,2,16,36,0.03952836418663728
Law,>C/,KL/,6,17,102,0.03452768312827086
Law,DM/,JD/,3,28,31,0.03286463390562666
Law,JD/,QRBN/,3,31,28,0.03286463390562666
Law,DM/,NPC/,2,28,21,0.009781020792585396
Law,DM/,QRB[,4,28,42,0.009781020792585396
Law,NPC/,QRB[,3,21,42,0.009781020792585396
Law,CLM/,DM/,2,21,28,0.009781020792585396
Law,HJH[,KL/,10,29,102,0.0009751234172445594
Law,<Y/,>LHJM/,2,9,66,-0.004865755171815997
Law,>LHJM/,DBR[,4,66,18,-0.004865755171815997
Law,<LH/,QRBN/,3,32,28,-0.01293905570749826
Law,PNH/,XV>T/,3,32,28,-0.01293905570749826
Law,KL/,MZBX/,15,102,44,-0.015512999371324436
Law,HJH[,MQWM/,3,29,31,-0.017761439164341176
Law,<FH[,QRB/,2,40,15,-0.01936532486693122
Law,>C/,>KL[,3,17,53,-0.020967429463432705
Law,HJH[,NPC/,2,29,21,-0.040845052277382415
Law,>KL[,XLB=/,4,53,23,-0.042029044991262116
Law,KL/,NTN[,12,102,36,-0.04793447706370182
Law,<BD[,KL/,3,9,102,-0.04793447706370182
Law,<Y/,KL/,3,9,102,-0.04793447706370182
Law,KL/,Y>N/,5,102,15,-0.04793447706370182
Law,CB</,KL/,3,9,102,-0.04793447706370182
Law,CLM/,KL/,7,21,102,-0.04793447706370182
Law,KL/,SWR[,3,102,9,-0.04793447706370182
Law,BJT/,KL/,2,6,102,-0.047934477063701984
Law,KL/,RQ,2,102,6,-0.047934477063701984
Law,JD<[,KL/,4,12,102,-0.047934477063701984
Law,JY>[,KL/,4,12,102,-0.047934477063701984
Law,BQR=/,KL/,2,6,102,-0.047934477063701984
Law,KL/,PR/,4,102,12,-0.047934477063701984
Law,KL/,PTX/,2,102,6,-0.047934477063701984
Law,BXR[,NTN[,2,17,36,-0.047934477063702144
Law,MZBX/,QRB[,6,44,42,-0.05733317506595143
Law,QRB[,QVR[,3,42,22,-0.05733317506595143
Law,BN/,CLM/,3,44,21,-0.05733317506595143
Law,MNXH/,XV>T/,2,22,28,-0.0573331750659516
Law,QRB[,R>C/,2,42,15,-0.08975465275832888
Law,<FH[,>RY/,2,40,16,-0.11247472925841268
Law,<LH/,BW>[,3,32,30,-0.11247472925841268
Law,DM/,XLB=/,2,28,23,-0.12146351248566727
Law,KHN/,KL/,17,54,102,-0.13039663725567485
Law,JWM/,MQWM/,2,21,31,-0.13706036753668557
Law,<LH/,KL/,10,32,102,-0.1410438814551833
Law,>LHJM/,BFR/,3,66,15,-0.1568688486168658
Law,>LHJM/,QRB/,3,66,15,-0.1568688486168658
Law,BFR/,MZBX/,2,15,44,-0.15686884861686617
Law,BN/,QRB/,2,44,15,-0.15686884861686617
Law,MZBX/,QRB/,2,44,15,-0.15686884861686617
Law,BW>[,QVR[,2,30,22,-0.15686884861686617
Law,BW>[,MNXH/,2,30,22,-0.15686884861686617
Law,CMN/,KL/,4,13,102,-0.1634116944836379
Law,HJH[,XLB=/,2,29,23,-0.1720895855556352
Law,>MR[,QRB[,3,24,42,-0.18286405714981036
Law,>MR[,QRBN/,2,24,28,-0.18286405714981055
Law,BN/,XLB=/,3,44,23,-0.1885777083442041
Law,>KL[,PNH/,5,53,32,-0.1965389940468871
Law,BN/,MQWM/,4,44,31,-0.20417456339522266
Law,HJH[,ZBX/,2,29,24,-0.23349013021977857
Law,>MR[,HJH[,2,24,29,-0.23349013021977857
Law,KL/,ZBX/,7,102,24,-0.2405795550060979
Law,BQR/,KHN/,2,13,54,-0.24587385467561085
Law,CMN/,KHN/,2,13,54,-0.24587385467561085
Law,JD/,KL/,9,31,102,-0.24724328528710843
Law,<FH[,BN/,5,40,44,-0.24997825300834742
Law,BN/,CM,2,44,16,-0.2499782530083476
Law,<LH/,XV>[,2,32,22,-0.2499782530083476
Law,FJM[,KL/,2,7,102,-0.27032689840014984
Law,BT/,KL/,2,7,102,-0.27032689840014984
Law,KL/,MYH/,2,102,7,-0.27032689840014984
Law,KL/,LQX[,2,102,7,-0.27032689840014984
Law,<FH[,KHN/,6,40,54,-0.282399730700725
Law,>MR[,BW>[,2,24,30,-0.28239973070072516
Law,KL/,PNH/,9,102,32,-0.2930469749002333
Law,>LHJM/,BN/,8,66,44,-0.2943723723668011
Law,JD/,ZBX/,2,31,24,-0.3297054454790817
Law,KL/,MNXH/,6,102,22,-0.3374410942586868
Law,>C/,>LHJM/,3,17,66,-0.33744109425868696
Law,BN/,BXR[,2,44,17,-0.33744109425868696
Law,>XD/,BN/,2,17,44,-0.33744109425868696
Law,DBR[,QRB[,2,18,42,-0.35278905859212273
Law,CLM/,NTN[,2,21,36,-0.35278905859212273
Law,>MR[,PNH/,2,24,32,-0.3755091350922065
Law,NTN[,PNH/,3,36,32,-0.3755091350922065
Law,<LH/,>MR[,2,32,24,-0.3755091350922065
Law,<FH[,HJH[,3,40,29,-0.38549322366482836
Law,QRB[,XV>T/,3,42,28,-0.40525647848625834
Law,BN/,NTN[,4,44,36,-0.41990325445065974
Law,MNXH/,NTN[,2,22,36,-0.41990325445065974
Law,NTN[,XV>[,2,36,22,-0.41990325445065974
Law,<FH[,BW>[,3,40,30,-0.4344028241457749
Law,KHN/,QRB/,2,54,15,-0.4523247321430373
Law,HJH[,XV>T/,2,29,28,-0.45588255155622626
Law,DM/,HJH[,2,28,29,-0.45588255155622626
Law,>X/,KL/,2,8,102,-0.4629719763425456
Law,KL/,QDC/,3,102,12,-0.46297197634254583
Law,MZBX/,QRBN/,3,44,28,-0.47237067434479546
Law,>KL[,JD/,4,53,31,-0.47266339932112444
Law,<FH[,QRB[,4,40,42,-0.5047921520371728
Law,<FH[,>KL[,5,40,53,-0.5184670889342495
Law,BN/,HJH[,3,44,29,-0.5229967474147634
Law,<FH[,<LH/,3,40,32,-0.5275122285372567
Law,KL/,QRB[,10,102,42,-0.5333613042339436
Law,>MR[,NTN[,2,24,36,-0.5454341365345189
Law,NTN[,ZBX/,2,36,24,-0.5454341365345189
Law,DM/,MQWM/,2,28,31,-0.5520978668155294
Law,BW>[,HJH[,2,30,29,-0.5554182251071409
Law,<FH[,QVR[,2,40,22,-0.5719063478957098
Law,BW>[,MZBX/,3,30,44,-0.57190634789571
Law,KL/,XV>[,5,102,22,-0.6004755000924804
Law,MQWM/,MZBX/,3,31,44,-0.6192120626740666
Law,JD/,MZBX/,3,31,44,-0.6192120626740666
Law,KL/,SLT/,2,102,9,-0.6328969777848579
Law,BN/,NPC/,2,44,21,-0.6422956757871077
Law,QRB[,XV>[,2,42,22,-0.6422956757871077
Law,<LH/,HJH[,2,32,29,-0.6485276294986222
Law,>KL[,BN/,5,53,44,-0.6559706126841844
Law,>KL[,NTN[,4,53,36,-0.6883920903765617
Law,>KL[,DBR[,2,53,18,-0.6883920903765617
Law,<FH[,NTN[,3,40,36,-0.6974372299795689
Law,<FH[,>MR[,2,40,24,-0.6974372299795689
Law,BN/,KL/,9,44,102,-0.7524785935375305
Law,NTN[,QRBN/,2,36,28,-0.7678265578709669
Law,BN/,ZBX/,2,44,24,-0.8349407537295038
Law,BW>[,NTN[,2,30,36,-0.8673622314218814
Law,>RY/,KL/,3,16,102,-0.8780094756213894
Law,>HL/,KL/,3,16,102,-0.8780094756213894
Law,KL/,MW<D/,3,102,16,-0.8780094756213894
Law,MQWM/,NTN[,2,31,36,-0.9146679462002377
Law,<FH[,XV>T/,2,40,28,-0.9198296513160169
Law,KL/,XV>T/,5,102,28,-0.9483988035127875
Law,>KL[,KHN/,5,53,54,-0.9514264962103554
Law,<FH[,MZBX/,3,40,44,-0.9869438471745537
Law,>CH=/,>KL[,2,23,53,-1.0420290449912621
Law,BW>[,KL/,5,30,102,-1.0479344770637018
Law,DBR[,KL/,3,18,102,-1.0479344770637018
Law,>MR[,KL/,4,24,102,-1.047934477063702
Law,<FH[,JD/,2,40,31,-1.0666710396452879
Law,>KL[,>MR[,2,53,24,-1.1034295896554056
Law,<FH[,PNH/,2,40,32,-1.1124747292584127
Law,>KL[,QRB[,3,53,42,-1.3258220109918535
Law,>KL[,QRBN/,2,53,28,-1.3258220109918537
Law,NTN[,QRB[,2,36,42,-1.3527890585921227
Law,KHN/,QRBN/,2,54,28,-1.352789058592123
Law,KL/,R>C/,2,102,15,-1.369862571951064
Law,>KL[,HJH[,2,53,29,-1.3764480840618212
Law,>LHJM/,ZBX/,2,66,24,-1.4199032544506598
Law,>KL[,BW>[,2,53,30,-1.425357684542768
Law,KHN/,MQWM/,2,54,31,-1.499630446921394
Law,<LH/,>KL[,2,32,53,-1.5184670889342495
Law,KL/,QRBN/,3,102,28,-1.6853643976789936
Law,>LHJM/,MZBX/,3,66,44,-1.7094098716456447
Law,<LH/,>LHJM/,2,32,66,-1.8349407537295037
Law,>KL[,MZBX/,2,53,44,-1.9778987075715468
Narrative,NB>[,NBJ>/,3,5,5,5.6519127446457835
Narrative,<ZB[,XWY/,4,8,5,5.388878338811989
Narrative,BFR/,PRH/,5,7,8,5.22537960652911
Narrative,BGD/,XWY/,4,9,5,5.218953337369677
Narrative,BFR/,MR>H/,3,7,5,5.1664859174755415
Narrative,KN/,RGL[,3,5,7,5.1664859174755415
Narrative,>SR[,SHR/,3,6,6,5.125843932978196
Narrative,BRJ>/,PRH/,4,6,8,5.125843932978196
Narrative,CBLT/,DQ/,4,8,6,5.125843932978196
Narrative,RWX/,YLX[,3,6,6,5.125843932978196
Narrative,>YL/,XWY/,2,5,5,5.0669502439246275
Narrative,MR>H/,PRH/,3,5,8,4.973840839533145
Narrative,BFR/,BRJ>/,3,7,6,4.903451511641747
Narrative,KTNT/,NKR[,2,5,6,4.803915838090833
Narrative,BGD/,SWR[,3,9,5,4.803915838090833
Narrative,>YL/,BGD/,3,5,9,4.803915838090833
Narrative,BRJ>/,MR>H/,2,6,5,4.803915838090833
Narrative,DQ/,MR>H/,2,6,5,4.803915838090833
Narrative,FB<==/,KLH[,2,6,5,4.803915838090833
Narrative,NB>[,RWX/,2,5,6,4.803915838090833
Narrative,NB>[,YLX[,2,5,6,4.803915838090833
Narrative,MCMR/,VBX=/,3,6,8,4.710806433699352
Narrative,<BD[,JR>[,3,6,8,4.710806433699352
Narrative,BMH/,NB>[,2,7,5,4.5815234167543855
Narrative,<ZB[,BGD/,4,8,9,4.54088143225704
Narrative,>SR[,MQWM/,2,6,6,4.54088143225704
Narrative,MQWM/,SHR/,2,6,6,4.54088143225704
Narrative,>SR[,MCMR/,2,6,6,4.54088143225704
Narrative,BRJ>/,R<H[,2,6,6,4.54088143225704
Narrative,BRJ>/,DQ/,2,6,6,4.54088143225704
Narrative,PTRWN/,XLM[,3,5,11,4.514409220895848
Narrative,PTR[,SPR[,3,7,8,4.488414012362904
Narrative,>TWN/,BQC[,3,7,8,4.488414012362904
Narrative,PRH/,R</,5,8,12,4.4477720278655575
Narrative,>MTXT/,KSP/,10,12,16,4.4477720278655575
Narrative,<JR/,BMH/,5,14,7,4.418024684471506
Narrative,SRJS/,VBX=/,2,5,8,4.388878338811989
Narrative,<ZB[,>YL/,2,8,5,4.388878338811989
Narrative,MR>H/,R</,3,5,12,4.388878338811989
Narrative,CNH/,FB<==/,5,17,6,4.360309186615218
Narrative,>KL/,CBR=[,7,11,13,4.3582900189785665
Narrative,>PH/,CQH[,3,9,7,4.318489010920591
Narrative,BFR/,R<H[,2,7,6,4.318489010920591
Narrative,BFR/,DQ/,2,7,6,4.318489010920591
Narrative,CQH[,FR/,6,7,19,4.240486498919318
Narrative,R<H[,Y>N/,2,6,8,4.125843932978196
Narrative,SPR[,XWH[,2,8,6,4.125843932978196
Narrative,CLC/,R>C/,5,15,8,4.125843932978196
Narrative,>PH/,R>C/,3,9,8,4.125843932978196
Narrative,PRH/,R<H[,2,8,6,4.125843932978196
Narrative,DQ/,PRH/,2,6,8,4.125843932978196
Narrative,BRJ>/,CBLT/,2,6,8,4.125843932978196
Narrative,CBLT/,VWB/,4,8,12,4.125843932978196
Narrative,>MTXT/,PH/,6,12,12,4.125843932978196
Narrative,<BD[,<ZB[,2,6,8,4.125843932978196
Narrative,BKR/,CM/,3,5,15,4.0669502439246275
Narrative,BRJ>/,CB</,6,6,25,4.0669502439246275
Narrative,CB</,DQ/,6,25,6,4.0669502439246275
Narrative,MCPV/,MLK[,2,5,10,4.0669502439246275
Narrative,CB</,PRH/,8,25,8,4.066950243924627
Narrative,CB</,CBLT/,8,25,8,4.066950243924627
Narrative,FR/,VBX=/,6,19,8,4.047841420976923
Narrative,<WD/,XJ/,6,19,8,4.047841420976923
Narrative,XLM[,XLWM/,9,11,22,3.9618681978670693
Narrative,FDH/,TWK/,2,6,9,3.955918931535883
Narrative,>XR=/,BFR/,2,8,7,3.9034515116417476
Narrative,BFR/,R</,3,7,12,3.9034515116417476
Narrative,FR/,SHR/,4,19,6,3.87791641953461
Narrative,CNH/,R<B/,7,17,12,3.84573601378546
Narrative,SPR[,XLM[,3,8,11,3.8363373157832106
Narrative,SPR[,XLWM/,6,8,22,3.8363373157832106
Narrative,JC/,PQD[,2,12,5,3.803915838090833
Narrative,CB</,FB<==/,5,25,6,3.803915838090833
Narrative,R<B/,XMC/,2,12,5,3.803915838090833
Narrative,MLK[,QWL/,5,10,15,3.803915838090833
Narrative,PTR[,XLWM/,5,7,22,3.7659479878918125
Narrative,>PH/,PTR[,2,9,7,3.733526510199435
Narrative,FR/,SRJS/,3,19,5,3.72591332608956
Narrative,KSP/,PH/,6,16,12,3.710806433699352
Narrative,>XR=/,PRH/,2,8,8,3.7108064336993514
Narrative,CBLT/,PRH/,2,8,8,3.7108064336993514
Narrative,CLWM/,XJ/,2,8,8,3.7108064336993514
Narrative,BR/,DRK/,2,5,13,3.688438620670897
Narrative,XLM[,XWH[,2,11,6,3.666412314340898
Narrative,<WD/,JSP[,4,19,7,3.655523998198162
Narrative,>XD/,KN/,3,20,5,3.6519127446457835
Narrative,>PH/,FR/,5,9,19,3.614882013700816
Narrative,KN,NBJ>/,2,14,5,3.5815234167543855
Narrative,BFR/,CB</,5,7,25,3.581523416754385
Narrative,R>C/,TWK/,2,8,9,3.540881432257039
Narrative,DQ/,R</,2,6,12,3.540881432257039
Narrative,BRJ>/,R</,2,6,12,3.540881432257039
Narrative,FB<==/,R<B/,2,6,12,3.540881432257039
Narrative,CBR=/,JC/,2,6,12,3.540881432257039
Narrative,QR>[,XWY/,3,22,5,3.5144092208958484
Narrative,PTRWN/,XLWM/,3,5,22,3.5144092208958484
Narrative,CM,NBJ>/,3,22,5,3.5144092208958484
Narrative,NF>[,R>C/,3,14,8,3.4884140123629037
Narrative,>YL/,QWL/,2,5,15,3.481987743203471
Narrative,CM<[,QWL/,10,25,15,3.481987743203471
Narrative,QWL/,XWY/,2,15,5,3.481987743203471
Narrative,CLC/,PTRWN/,2,15,5,3.481987743203471
Narrative,FR/,MCMR/,3,19,6,3.462878920255766
Narrative,CNJM/,CQH[,2,11,7,3.4440198930044503
Narrative,PTR[,XLM[,2,7,11,3.4440198930044503
Narrative,CB</,CNH/,11,25,17,3.438919021311585
Narrative,CBR=/,CBR=[,2,6,13,3.425404214837103
Narrative,>TWN/,N<R/,3,7,17,3.400951171112564
Narrative,CM/,JLD[,3,15,8,3.388878338811989
Narrative,>KL[,MR>H/,2,16,5,3.388878338811989
Narrative,>SR[,>XD/,3,6,20,3.388878338811989
Narrative,MLK/,MLK[,6,24,10,3.388878338811989
Narrative,BJT/,SHR/,6,41,6,3.3532544290812676
Narrative,CM/,QR>[,8,15,22,3.344484219453536
Narrative,JY>[,XWY/,3,25,5,3.329984649758421
Narrative,CB</,MR>H/,3,25,5,3.329984649758421
Narrative,>CH/,BT/,2,14,6,3.318489010920591
Narrative,KLJ/,KN,2,6,14,3.318489010920591
Narrative,<NH[,BMH/,2,12,7,3.318489010920591
Narrative,C>L[,R<H/,2,12,7,3.318489010920591
Narrative,CNH/,KLH[,2,17,5,3.30141549756165
Narrative,CNH/,XMC/,2,17,5,3.30141549756165
Narrative,JR>[,KSP/,3,8,16,3.295768934420508
Narrative,>KL[,LXM/,4,16,11,3.251374815062054
Narrative,CM,SHR/,3,22,6,3.251374815062054
Narrative,>XR/,DQ/,3,22,6,3.251374815062054
Narrative,CNJM/,JLD[,2,11,8,3.251374815062054
Narrative,FR/,PTR[,3,19,7,3.240486498919318
Narrative,<LH[,PRH/,5,28,8,3.22537960652911
Narrative,BT/,CM/,2,6,15,3.2189533373696766
Narrative,JD<[,MR>H/,2,19,5,3.140950825368404
Narrative,JD<[,KN/,2,19,5,3.140950825368404
Narrative,<TH,HNH==,2,19,5,3.140950825368404
Narrative,<WD/,XMC/,2,19,5,3.140950825368404
Narrative,>KL[,R</,4,16,12,3.1258439329781953
Narrative,>XR=/,R</,2,8,12,3.1258439329781953
Narrative,>KL[,BRJ>/,2,16,6,3.1258439329781953
Narrative,C>L[,XJ/,2,12,8,3.1258439329781953
Narrative,>MTXT/,JR>[,2,12,8,3.1258439329781953
Narrative,C>L[,CLWM/,2,12,8,3.1258439329781953
Narrative,CPV[,MLK/,3,6,24,3.1258439329781953
Narrative,<LH[,BFR/,4,28,7,3.096096589584143
Narrative,BMH/,KN,2,7,14,3.096096589584143
Narrative,>PH/,CNJM/,2,9,11,3.081449813619742
Narrative,CB</,R</,6,25,12,3.066950243924627
Narrative,CB</,R<H[,3,25,6,3.066950243924627
Narrative,<JN/,R<<[,2,20,5,3.066950243924627
Narrative,>XD/,PTRWN/,2,20,5,3.066950243924627
Narrative,CM<[,MLK[,5,25,10,3.0669502439246266
Narrative,LXM/,NF>[,3,11,14,3.0289823937256064
Narrative,BQR=/,CLX[,3,5,31,3.0196445291462704
Narrative,CBR=[,R<B/,3,13,12,3.0103667155582596
Narrative,JRD[,MHR[,3,26,6,3.0103667155582596
Narrative,>XD/,CBLT/,3,20,8,2.9738408395331453
Narrative,JD/,NYL[,5,45,6,2.955918931535883
Narrative,MWT[,XJH[,2,18,6,2.955918931535883
Narrative,>MTXT/,XMWR/,2,12,9,2.955918931535883
Narrative,>XD/,XLM[,4,20,11,2.929446720174692
Narrative,PR<H/,SRJS/,4,44,5,2.929446720174692
Narrative,GM,R<<[,2,22,5,2.929446720174692
Narrative,>YL/,QR>[,2,5,22,2.929446720174692
Narrative,<BRJ/,FJM[,2,5,22,2.929446720174692
Narrative,>RY/,FB<==/,6,55,6,2.929446720174692
Narrative,CNJM/,QVN/,2,11,10,2.929446720174692
Narrative,GM,LB/,2,22,5,2.929446720174692
Narrative,CM,NB>[,2,22,5,2.929446720174692
Narrative,GM,NBJ>/,2,22,5,2.929446720174692
Narrative,>XR/,SWR[,2,22,5,2.929446720174692
Narrative,>CH/,Y>N/,2,14,8,2.9034515116417476
Narrative,>KL[,BFR/,2,16,7,2.9034515116417476
Narrative,<LH[,BRJ>/,3,28,6,2.9034515116417476
Narrative,>KL[,BMH/,2,16,7,2.9034515116417476
Narrative,MLK/,R<H/,3,24,7,2.9034515116417476
Narrative,<WD/,XWH[,2,19,6,2.87791641953461
Narrative,FR/,MKR[,2,19,6,2.87791641953461
Narrative,<TH,CPV[,2,19,6,2.87791641953461
Narrative,>MTXT/,CWB[,5,12,24,2.8628095271444014
Narrative,JLD[,QR>[,3,8,22,2.8363373157832106
Narrative,CM,VBX=/,3,22,8,2.8363373157832106
Narrative,>XR/,PRH/,3,22,8,2.8363373157832106
Narrative,>XR/,CBLT/,3,22,8,2.8363373157832106
Narrative,CBLT/,XLWM/,3,8,22,2.8363373157832106
Narrative,>TWN/,HLK[,4,7,34,2.815988670391408
Narrative,<ZB[,QWL/,2,8,15,2.803915838090833
Narrative,>MTXT/,QVN/,2,12,10,2.803915838090833
Narrative,MLK/,R<<[,2,24,5,2.803915838090833
Narrative,MCPV/,MLK/,2,5,24,2.803915838090833
Narrative,MLK/,QWL/,6,24,15,2.803915838090833
Narrative,JR>[,QWL/,2,8,15,2.803915838090833
Narrative,BKH[,DBR[,3,7,26,2.787974294221812
Narrative,>TWN/,MY>[,3,7,26,2.787974294221812
Narrative,>SR[,BJT/,4,6,41,2.7682919283601115
Narrative,BJT/,MCMR/,4,41,6,2.7682919283601115
Narrative,CLX[,XJH[,3,31,6,2.7566101233124765
Narrative,>KL/,CNH/,3,11,17,2.748874474532871
Narrative,>YL/,CM<[,2,5,25,2.745022149037265
Narrative,CB</,KLH[,2,25,5,2.745022149037265
Narrative,HNH==,JY>[,2,5,25,2.745022149037265
Narrative,>XD/,XLWM/,7,20,22,2.736801642232296
Narrative,<JR/,TWK/,2,14,9,2.733526510199435
Narrative,NF>[,XMWR/,2,14,9,2.733526510199435
Narrative,CWB[,KSP/,6,24,16,2.710806433699352
Narrative,>KL[,R>C/,2,16,8,2.7108064336993514
Narrative,>KL[,PRH/,2,16,8,2.7108064336993514
Narrative,>LHJM/,LB/,3,39,5,2.688438620670897
Narrative,JRD[,MNXH/,2,26,5,2.688438620670897
Narrative,>LHJM/,KH,3,39,5,2.688438620670897
Narrative,>LHJM/,NBJ>/,3,39,5,2.688438620670897
Narrative,>JN/,PTR[,3,28,7,2.6810590903052995
Narrative,<LH[,BMH/,3,28,7,2.6810590903052995
Narrative,XLWM/,XWH[,2,22,6,2.666412314340898
Narrative,QR>[,QWL/,5,22,15,2.666412314340898
Narrative,>SR[,CM,2,6,22,2.666412314340898
Narrative,CM,MQWM/,2,22,6,2.666412314340898
Narrative,>XR/,M>D/,2,22,6,2.666412314340898
Narrative,>XR/,FB<==/,2,22,6,2.666412314340898
Narrative,CBR=/,CM,2,6,22,2.666412314340898
Narrative,>KL/,>MTXT/,2,11,12,2.666412314340898
Narrative,CPV[,FJM[,2,6,22,2.666412314340898
Narrative,<BD[,GM,2,6,22,2.666412314340898
Narrative,<BD[,>XR/,2,6,22,2.666412314340898
Narrative,<TH,BMH/,2,19,7,2.655523998198162
Narrative,JD/,M>WMH/,4,45,6,2.633990836648521
Narrative,BGD/,QWL/,2,9,15,2.633990836648521
Narrative,NTN[,SHR/,4,45,6,2.633990836648521
Narrative,CBR=[,JRD[,5,13,26,2.6318550923045296
Narrative,>SR[,LQX[,3,6,34,2.6233435924490123
Narrative,<MD[,CNH/,2,8,17,2.6233435924490123
Narrative,CBLT/,CNH/,2,8,17,2.6233435924490123
Narrative,CNH/,PRH/,2,17,8,2.6233435924490123
Narrative,BQC[,N<R/,2,8,17,2.6233435924490123
Narrative,BQC[,MY>[,3,8,26,2.5953292162794157
Narrative,<MD[,JRD[,3,8,26,2.5953292162794157
Narrative,JSP[,NGD[,2,7,20,2.5815234167543855
Narrative,<LH[,MR>H/,2,28,5,2.5815234167543855
Narrative,>XD/,RGL[,2,20,7,2.5815234167543855
Narrative,<LH[,KH,2,28,5,2.5815234167543855
Narrative,BN/,KTNT/,3,42,5,2.581523416754385
Narrative,CLC/,NF>[,3,15,14,2.581523416754385
Narrative,>SR[,MLK/,2,6,24,2.540881432257039
Narrative,MLK/,SHR/,2,24,6,2.540881432257039
Narrative,KSP/,XMWR/,2,16,9,2.540881432257039
Narrative,C>L[,JC/,2,12,12,2.540881432257039
Narrative,CWB[,XMWR/,3,24,9,2.540881432257039
Narrative,C>L[,MLK/,4,12,24,2.540881432257039
Narrative,>XD/,CNJM/,3,20,11,2.5144092208958484
Narrative,>RY/,R<B/,9,55,12,2.514409220895848
Narrative,>B/,>TWN/,5,53,7,2.4974591519659106
Narrative,>JN/,SPR[,3,28,8,2.4884140123629037
Narrative,<LH[,>XR=/,3,28,8,2.4884140123629037
Narrative,<LH[,CBLT/,3,28,8,2.4884140123629037
Narrative,CB</,VWB/,4,25,12,2.481987743203471
Narrative,CB</,R<B/,4,25,12,2.481987743203471
Narrative,<WD/,JLD[,2,19,8,2.462878920255766
Narrative,FR/,SPR[,2,19,8,2.462878920255766
Narrative,<WD/,R>C/,2,19,8,2.462878920255766
Narrative,FR/,R>C/,2,19,8,2.462878920255766
Narrative,<WD/,C>L[,3,19,12,2.462878920255766
Narrative,<WD/,CLWM/,2,19,8,2.462878920255766
Narrative,JSP[,XLWM/,2,7,22,2.4440198930044503
Narrative,CQH[,PR<H/,4,7,44,2.4440198930044503
Narrative,CQH[,XLWM/,2,7,22,2.4440198930044503
Narrative,>XR/,BFR/,2,22,7,2.4440198930044503
Narrative,>XR/,KN,4,22,14,2.4440198930044503
Narrative,<JR/,>KL/,2,14,11,2.4440198930044503
Narrative,GM,XV>[,2,22,7,2.4440198930044503
Narrative,FJM[,JKL[,2,22,7,2.4440198930044503
Narrative,>XR/,R<H/,2,22,7,2.4440198930044503
Narrative,>XR/,BKH[,2,22,7,2.4440198930044503
Narrative,>XR/,BMH/,2,22,7,2.4440198930044503
Narrative,CLX[,HNH==,2,31,5,2.4346820284251143
Narrative,DBR/,DBR[,11,33,26,2.4254042148371036
Narrative,>LHJM/,RWX/,3,39,6,2.4254042148371036
Narrative,>DWN/,YLX[,2,26,6,2.425404214837103
Narrative,CBR=[,JC/,2,13,12,2.425404214837103
Narrative,JC/,JRD[,4,12,26,2.425404214837103
Narrative,>X/,QVN/,8,63,10,2.411598415312073
Narrative,JWM/,MCMR/,3,40,6,2.388878338811989
Narrative,JWM/,R>C/,4,40,8,2.388878338811989
Narrative,>XD/,VWB/,3,20,12,2.388878338811989
Narrative,NGD[,XJ/,2,20,8,2.388878338811989
Narrative,<BD/,<BRJ/,2,33,5,2.344484219453536
Narrative,BWR/,CWB[,2,7,24,2.318489010920591
Narrative,BN/,NKR[,3,42,6,2.318489010920591
Narrative,BN/,JLD[,4,42,8,2.318489010920591
Narrative,>JN/,M>WMH/,2,28,6,2.318489010920591
Narrative,<LH[,R<H[,2,28,6,2.318489010920591
Narrative,<LH[,R</,4,28,12,2.318489010920591
Narrative,<JR/,VWB/,2,14,12,2.318489010920591
Narrative,BN/,CPV[,3,42,6,2.318489010920591
Narrative,<BD[,<LH[,2,6,28,2.318489010920591
Narrative,<JR/,JC/,2,14,12,2.318489010920591
Narrative,>B/,CLWM/,5,53,8,2.304814074023515
Narrative,HLK[,KN/,2,34,5,2.30141549756165
Narrative,LQX[,MNXH/,2,34,5,2.30141549756165
Narrative,LQX[,MCPV/,2,34,5,2.30141549756165
Narrative,HLK[,LB/,2,34,5,2.30141549756165
Narrative,CLC/,JWM/,7,15,40,2.289342665261075
Narrative,<LH[,CB</,8,28,25,2.259595321867023
Narrative,<ZB[,QR>[,2,8,22,2.251374815062054
Narrative,PR<H/,R>C/,4,44,8,2.251374815062054
Narrative,VWB/,XLWM/,3,12,22,2.251374815062054
Narrative,>XR/,>XR=/,2,22,8,2.251374815062054
Narrative,>XR/,R</,3,22,12,2.251374815062054
Narrative,>XR/,R<B/,3,22,12,2.251374815062054
Narrative,>KL/,KSP/,2,11,16,2.251374815062054
Narrative,>MTXT/,FJM[,3,12,22,2.251374815062054
Narrative,FJM[,VBX=/,2,22,8,2.251374815062054
Narrative,>XR/,JR>[,2,22,8,2.251374815062054
Narrative,DRK/,HLK[,5,13,34,2.2448319691952823
Narrative,>CH/,JD<[,3,14,19,2.240486498919318
Narrative,<JR/,<TH,3,14,19,2.240486498919318
Narrative,BMH/,PNH/,3,7,38,2.240486498919318
Narrative,MQWM/,NTN[,3,6,45,2.218953337369677
Narrative,<ZB[,JD/,4,8,45,2.2189533373696766
Narrative,<M/,M>D/,2,30,6,2.2189533373696766
Narrative,PH/,QWL/,2,12,15,2.2189533373696766
Narrative,BQC[,HLK[,3,8,34,2.2083060931701683
Narrative,>LHJM/,R<H/,3,39,7,2.2030117935006555
Narrative,DBR[,RGL[,2,26,7,2.2030117935006555
Narrative,DRK/,KN,2,13,14,2.2030117935006555
Narrative,BMH/,JRD[,2,7,26,2.2030117935006555
