genre,lex_clean,tfidf,display
Law,KL/,0.41157813592065423,KL/
Law,MZBX/,0.27636568619145163,MZBX/
Law,>LHJM/,0.267852437662648,>LHJM/
Law,KHN/,0.2477141813843082,KHN/
Law,>KL[,0.23518750624037385,>KL[
Law,QRBN/,0.2003056170937882,offering
Law,<FH[,0.16005816396914332,<FH[
Law,QRB[,0.16005816396914332,QRB[
Law,BN/,0.1567916708269159,BN/
Law,>CH=/,0.14396966228616026,>CH=/
Law,NTN[,0.12739323254686916,NTN[
Law,PNH/,0.12739323254686916,PNH/
Law,DM/,0.12412673940464175,DM/
Law,XV>T/,0.12412673940464175,XV>T/
Law,<LH/,0.1143272599779595,<LH/
Law,XLB=/,0.1110607668357321,XLB=/
Law,QVR[,0.10857223386092742,QVR[
Law,BW>[,0.10452778055127726,BW>[
Law,JD/,0.10452778055127726,JD/
Law,MQWM/,0.10126128740904985,MQWM/
Law,HJH[,0.09799479426682244,HJH[
Law,>CM/,0.09389325801271321,>CM/
Law,>HL/,0.08883182770439516,>HL/
Law,NPC/,0.08819531484014019,soul/life
Law,ZBX/,0.08492882169791278,ZBX/
Law,JWM/,0.08166232855568537,JWM/
Law,MNXH/,0.08166232855568537,offering
Law,QDC/,0.07990780044655103,QDC/
Law,CXV[,0.07896162462612903,CXV[
Law,VM>/,0.07896162462612903,VM>/
Law,>MR[,0.07839583541345795,>MR[
Law,XV>[,0.07839583541345795,XV>[
Law,>C/,0.07191702040189593,fire
Law,MW<D/,0.07191702040189593,appointed time
Law,CLM/,0.07186284912900312,CLM/
Law,NJXX/,0.06885505587598968,NJXX/
Law,RJX/,0.06885505587598968,RJX/
Law,PR/,0.06792163037956837,PR/
Law,>XD/,0.0653298628445483,>XD/
Law,BFR/,0.0653298628445483,BFR/
Law,>CM[,0.06415632000872984,>CM[
Law,KPR[,0.06415632000872984,KPR[
Law,Y>N/,0.06392624035724083,Y>N/
Law,>RY/,0.062063369702320875,>RY/
Law,CM,0.062063369702320875,CM
Law,QRB/,0.062063369702320875,QRB/
Law,DBR[,0.05879687656009346,DBR[
Law,MYH/,0.05633595480762793,MYH/
Law,SLT/,0.05633595480762793,SLT/
Law,ZKR=/,0.05633595480762793,ZKR=/
Law,BXR[,0.05553038341786605,BXR[
Law,CMN/,0.05226389027563863,CMN/
Law,BQR/,0.05194007029025817,BQR/
Law,KLJH/,0.049351015391330647,KLJH/
Law,C<R/,0.04899739713341122,C<R/
Law,R>C/,0.04899739713341122,R>C/
Law,TMJM/,0.04794468026793062,TMJM/
Law,YWH[,0.045730903991183805,YWH[
Law,BHMH/,0.04441591385219758,BHMH/
Law,BRK[,0.043949290245603075,BRK[
Law,LWJ/,0.043816853739266165,LWJ/
Law,ZRQ[,0.043816853739266165,ZRQ[
Law,<M/,0.04246441084895639,<M/
Law,CNH/,0.04246441084895639,CNH/
Law,JY>[,0.04246441084895639,JY>[
Law,CNJM/,0.03995390022327552,CNJM/
Law,MYWH/,0.039480812313064516,MYWH/
Law,VHR/,0.039480812313064516,VHR/
Law,CMR[,0.03919791770672897,CMR[
Law,DBR/,0.03919791770672897,DBR/
Law,JD<[,0.03919791770672897,JD<[
Law,LBNH=/,0.03755730320508528,LBNH=/
Law,TRWMH/,0.03755730320508528,TRWMH/
Law,<BD[,0.035958510200947966,<BD[
Law,SLX[,0.035958510200947966,SLX[
Law,SMK[,0.035958510200947966,SMK[
Law,SWR[,0.03593142456450156,SWR[
Law,<Z==/,0.034545710773931454,<Z==/
Law,<JN/,0.03266493142227415,<JN/
Law,CB</,0.03266493142227415,CB</
Law,CM<[,0.03266493142227415,CM<[
Law,FRP[,0.03266493142227415,FRP[
Law,<WLM/,0.031963120178620415,<WLM/
Law,>MH/,0.03129775267090441,>MH/
Law,>ZKRH/,0.03129775267090441,>ZKRH/
Law,BLL[,0.03129775267090441,BLL[
Law,CGGH/,0.03129775267090441,CGGH/
Law,DCN/,0.03129775267090441,DCN/
Law,JTRT/,0.03129775267090441,JTRT/
Law,KFB/,0.03129775267090441,KFB/
Law,KSL=/,0.03129775267090441,KSL=/
Law,NQBH/,0.03129775267090441,NQBH/
Law,NZH[,0.03129775267090441,NZH[
Law,BKR/,0.02961060923479839,BKR/
Law,JSWD/,0.02961060923479839,JSWD/
Law,NBLH=/,0.02961060923479839,NBLH=/
Law,XG/,0.02961060923479839,XG/
Law,<BD/,0.02939843828004673,<BD/
Law,<Y/,0.02939843828004673,<Y/
Law,>X/,0.02939843828004673,>X/
Law,CM/,0.02939843828004673,CM/
Law,CPK[,0.02939843828004673,CPK[
Law,TWRH/,0.027967730156292864,TWRH/
Law,ZBX[,0.027967730156292864,ZBX[
Law,KN,0.026131945137819315,KN
Law,NG<[,0.026131945137819315,NG<[
Law,SBJB/,0.026131945137819315,SBJB/
Law,<BV[,0.025038202136723524,<BV[
Law,>JL/,0.025038202136723524,>JL/
Law,CBW</,0.025038202136723524,CBW</
Law,CMVH/,0.025038202136723524,CMVH/
Law,GR/,0.025038202136723524,GR/
Law,GRH=/,0.025038202136723524,GRH=/
Law,MJN/,0.025038202136723524,MJN/
Law,PRS[,0.025038202136723524,PRS[
Law,PSX/,0.025038202136723524,PSX/
Law,VM>H/,0.025038202136723524,VM>H/
Law,XLH/,0.025038202136723524,XLH/
Law,XZH/,0.025038202136723524,XZH/
Law,KBD=/,0.024675507695665323,KBD=/
Law,M<FR/,0.024675507695665323,M<FR/
Law,NDR/,0.024675507695665323,NDR/
Law,PRSH/,0.024675507695665323,PRSH/
Law,>BJWN/,0.02397234013396531,>BJWN/
Law,CKN[,0.02397234013396531,CKN[
Law,QDWC/,0.02397234013396531,QDWC/
Law,RQ,0.02397234013396531,RQ
Law,BQR=/,0.022865451995591903,BQR=/
Law,BT/,0.022865451995591903,BT/
Law,FJM[,0.022865451995591903,FJM[
Law,HLK[,0.022865451995591903,HLK[
Law,LQX[,0.022865451995591903,LQX[
Law,MJM/,0.022865451995591903,MJM/
Law,RWM[,0.022865451995591903,RWM[
Law,>DM/,0.01997695011163776,>DM/
Law,>YB</,0.01997695011163776,>YB</
Law,NXLH/,0.01997695011163776,NXLH/
Law,QRN/,0.01997695011163776,QRN/
Law,XQ/,0.01997695011163776,XQ/
Law,<RK[,0.019740406156532258,<RK[
Law,<WP/,0.019740406156532258,<WP/
Law,>JL=/,0.019740406156532258,>JL=/
Law,BCL[,0.019740406156532258,BCL[
Law,NDBH/,0.019740406156532258,NDBH/
Law,TWDH/,0.019740406156532258,TWDH/
Law,XMY/,0.019740406156532258,XMY/
Law,YBJ=/,0.019740406156532258,YBJ=/
Law,<LH[,0.019598958853364486,<LH[
Law,>XR/,0.019598958853364486,>XR/
Law,BJT/,0.019598958853364486,BJT/
Law,FMX[,0.019598958853364486,FMX[
Law,JCB[,0.019598958853364486,JCB[
Law,JRC[,0.019598958853364486,JRC[
Law,KSH[,0.019598958853364486,KSH[
Law,PTX/,0.019598958853364486,PTX/
Law,<RK/,0.01877865160254264,<RK/
Law,>BJB/,0.01877865160254264,>BJB/
Law,>WH/,0.01877865160254264,>WH/
Law,CS<[,0.01877865160254264,CS<[
Law,JWNH/,0.01877865160254264,JWNH/
Law,MLX/,0.01877865160254264,MLX/
Law,MXBT/,0.01877865160254264,MXBT/
Law,NTX/,0.01877865160254264,NTX/
Law,TWR/,0.01877865160254264,TWR/
Law,XPCJ/,0.01877865160254264,XPCJ/
Law,>JC/,0.016332465711137074,>JC/
Law,GWJ/,0.016332465711137074,GWJ/
Law,JTR[,0.016332465711137074,JTR[
Law,KRT[,0.016332465711137074,KRT[
Law,NF>[,0.016332465711137074,NF>[
Law,R>H[,0.016332465711137074,R>H[
Law,>XR=/,0.015981560089310207,>XR=/
Law,CB<[,0.015981560089310207,CB<[
Law,JCR/,0.015981560089310207,JCR/
Law,JVB[,0.015981560089310207,JVB[
Law,MCJX/,0.015981560089310207,MCJX/
Law,MCX[,0.015981560089310207,MCX[
Law,R>CWN/,0.015981560089310207,R>CWN/
Law,XLQ/,0.015981560089310207,XLQ/
Law,<RB/,0.014805304617399194,<RB/
Law,>DMH/,0.014805304617399194,>DMH/
Law,CWQ/,0.014805304617399194,CWQ/
Law,DWR/,0.014805304617399194,DWR/
Law,FH/,0.014805304617399194,FH/
Law,JQD[,0.014805304617399194,JQD[
Law,KLJL/,0.014805304617399194,KLJL/
Law,KR<JM/,0.014805304617399194,KR<JM/
Law,MCLX/,0.014805304617399194,MCLX/
Law,QDC[,0.014805304617399194,QDC[
Law,QHL/,0.014805304617399194,QHL/
Law,QMY/,0.014805304617399194,QMY/
Law,TBW>H/,0.014805304617399194,TBW>H/
Law,XLM[,0.014805304617399194,XLM[
Law,XLWM/,0.014805304617399194,XLWM/
Law,<JR/,0.013065972568909658,<JR/
Law,<LM[,0.013065972568909658,<LM[
Law,>JN/,0.013065972568909658,>JN/
Law,CLX[,0.013065972568909658,CLX[
Law,CWR/,0.013065972568909658,CWR/
Law,JSP[,0.013065972568909658,JSP[
Law,KSP/,0.013065972568909658,KSP/
Law,LBB/,0.013065972568909658,LBB/
Law,LXM/,0.013065972568909658,LXM/
Law,MCPV/,0.013065972568909658,MCPV/
Law,MWT[,0.013065972568909658,MWT[
Law,PTX[,0.013065972568909658,PTX[
Law,QWL/,0.013065972568909658,QWL/
Law,<MJT/,0.012519101068361762,<MJT/
Law,<NQ[,0.012519101068361762,<NQ[
Law,<WR=/,0.012519101068361762,<WR=/
Law,>BDH/,0.012519101068361762,>BDH/
Law,>CRH/,0.012519101068361762,>CRH/
Law,>LJH/,0.012519101068361762,>LJH/
Law,>PH[,0.012519101068361762,>PH[
Law,BDL[,0.012519101068361762,BDL[
Law,BKWRJM/,0.012519101068361762,BKWRJM/
Law,BV>[,0.012519101068361762,BV>[
Law,CBJ<J/,0.012519101068361762,CBJ<J/
Law,CMV[,0.012519101068361762,CMV[
Law,CPK/,0.012519101068361762,CPK/
Law,CRY/,0.012519101068361762,CRY/
Law,DJ/,0.012519101068361762,DJ/
Law,F<JRH/,0.012519101068361762,F<JRH/
Law,F>R/,0.012519101068361762,F>R/
Law,GRF/,0.012519101068361762,GRF/
Law,GRN/,0.012519101068361762,GRN/
Law,JYHR/,0.012519101068361762,JYHR/
Law,M<L=/,0.012519101068361762,M<L=/
Law,M<L[,0.012519101068361762,M<L[
Law,MCXH==/,0.012519101068361762,MCXH==/
Law,ML>KH/,0.012519101068361762,ML>KH/
Law,MLQ[,0.012519101068361762,MLQ[
Law,MRXCT/,0.012519101068361762,MRXCT/
Law,MXYJT/,0.012519101068361762,MXYJT/
Law,MYBH/,0.012519101068361762,MYBH/
Law,MYH[,0.012519101068361762,MYH[
Law,NDR[,0.012519101068361762,NDR[
Law,PDR/,0.012519101068361762,PDR/
Law,PRKT/,0.012519101068361762,PRKT/
Law,PT/,0.012519101068361762,PT/
Law,QFQFT/,0.012519101068361762,QFQFT/
Law,QMY[,0.012519101068361762,QMY[
Law,RBK[,0.012519101068361762,RBK[
Law,RQJQ/,0.012519101068361762,RQJQ/
Law,SNPJR/,0.012519101068361762,SNPJR/
Law,TNWPH/,0.012519101068361762,TNWPH/
Law,XMJCJT/,0.012519101068361762,XMJCJT/
Law,>K,0.011986170066982655,>K
Law,>LMNH/,0.011986170066982655,>LMNH/
Law,CC/,0.011986170066982655,CC/
Law,JTWM/,0.011986170066982655,JTWM/
Law,LBC[,0.011986170066982655,LBC[
Law,MXNH/,0.011986170066982655,MXNH/
Law,NBJ>/,0.011986170066982655,NBJ>/
Law,NDX[,0.011986170066982655,NDX[
Law,P<M/,0.011986170066982655,P<M/
Law,YDQ/,0.011986170066982655,YDQ/
Law,<BRJ/,0.009870203078266129,<BRJ/
Law,<DH/,0.009870203078266129,<DH/
Law,<FJRJ/,0.009870203078266129,<FJRJ/
Law,<FR[,0.009870203078266129,<FR[
Law,>JPH/,0.009870203078266129,>JPH/
Law,>WH[,0.009870203078266129,>WH[
Law,CLJCJ/,0.009870203078266129,CLJCJ/
Law,DBQ[,0.009870203078266129,DBQ[
Law,DGN/,0.009870203078266129,DGN/
Law,F<JR/,0.009870203078266129,F<JR/
Law,JYQ[,0.009870203078266129,JYQ[
Law,KBH[,0.009870203078266129,KBH[
Law,KXC[,0.009870203078266129,KXC[
Law,M>WM/,0.009870203078266129,M>WM/
Law,MWCB/,0.009870203078266129,MWCB/
Law,MWPT/,0.009870203078266129,MWPT/
Law,NGF[,0.009870203078266129,NGF[
Law,NTX[,0.009870203078266129,NTX[
Law,PCV[,0.009870203078266129,PCV[
Law,PQDWN/,0.009870203078266129,PQDWN/
Law,QJR/,0.009870203078266129,QJR/
Law,RJQM,0.009870203078266129,RJQM
Law,TJRWC/,0.009870203078266129,TJRWC/
Law,TMJD/,0.009870203078266129,TMJD/
Law,TNWR/,0.009870203078266129,TNWR/
Law,VBL[,0.009870203078266129,VBL[
Law,XQH/,0.009870203078266129,XQH/
Law,<WN/,0.009799479426682243,<WN/
Law,>B/,0.009799479426682243,>B/
Law,>BD[,0.009799479426682243,>BD[
Law,>YL/,0.009799479426682243,>YL/
Law,BGD/,0.009799479426682243,BGD/
Law,CBV/,0.009799479426682243,CBV/
Law,DRC[,0.009799479426682243,DRC[
Law,JKL[,0.009799479426682243,JKL[
Law,JR>[,0.009799479426682243,JR>[
Law,M<FH/,0.009799479426682243,M<FH/
Law,NWX[,0.009799479426682243,NWX[
Law,QR>[,0.009799479426682243,QR>[
Law,QYH=/,0.009799479426682243,QYH=/
Law,R</,0.009799479426682243,R</
Law,R<<[,0.009799479426682243,R<<[
Law,R<=/,0.009799479426682243,R<=/
Law,TW<BH/,0.009799479426682243,TW<BH/
Law,XWY/,0.009799479426682243,XWY/
Law,ZKR[,0.009799479426682243,ZKR[
Law,<CQ[,0.007990780044655104,<CQ[
Law,>WT/,0.007990780044655104,>WT/
Law,B<R[,0.007990780044655104,B<R[
Law,BLJ<L/,0.007990780044655104,BLJ<L/
Law,BRKH/,0.007990780044655104,BRKH/
Law,CBR[,0.007990780044655104,CBR[
Law,CLC/,0.007990780044655104,CLC/
Law,CLL/,0.007990780044655104,CLL/
Law,CLM[,0.007990780044655104,CLM[
Law,CQL/,0.007990780044655104,CQL/
Law,CQR/,0.007990780044655104,CQR/
Law,GBWL/,0.007990780044655104,GBWL/
Law,JQB/,0.007990780044655104,JQB/
Law,JXDW,0.007990780044655104,JXDW
Law,MKR[,0.007990780044655104,MKR[
Law,ML>=/,0.007990780044655104,ML>=/
Law,NKRJ/,0.007990780044655104,NKRJ/
Law,PDH[,0.007990780044655104,PDH[
Law,RXY[,0.007990780044655104,RXY[
Law,RYH[,0.007990780044655104,RYH[
Law,SKH/,0.007990780044655104,SKH/
Law,SPR[,0.007990780044655104,SPR[
Law,XDC=/,0.007990780044655104,XDC=/
Law,XLL[,0.007990780044655104,XLL[
Law,XRB/,0.007990780044655104,sword
Law,XYR/,0.007990780044655104,XYR/
Law,<ZB[,0.006532986284454829,<ZB[
Law,>HB[,0.006532986284454829,>HB[
Law,>M/,0.006532986284454829,>M/
Law,BD/,0.006532986284454829,BD/
Law,C>L[,0.006532986284454829,C>L[
Law,CPV[,0.006532986284454829,CPV[
Law,CWB[,0.006532986284454829,CWB[
Law,CXD/,0.006532986284454829,CXD/
Law,DRK/,0.006532986284454829,way
Law,FN>[,0.006532986284454829,FN>[
Law,GM,0.006532986284454829,GM
Law,HR/,0.006532986284454829,HR/
Law,HRG[,0.006532986284454829,HRG[
Law,JMJN/,0.006532986284454829,JMJN/
Law,KLJ/,0.006532986284454829,KLJ/
Law,LJLH/,0.006532986284454829,LJLH/
Law,MCL[,0.006532986284454829,MCL[
Law,MY>[,0.006532986284454829,MY>[
Law,NKH[,0.006532986284454829,NKH[
Law,PH/,0.006532986284454829,PH/
Law,QWM[,0.006532986284454829,QWM[
Law,RB/,0.006532986284454829,RB/
Law,RBH[,0.006532986284454829,RBH[
Law,RXQ[,0.006532986284454829,RXQ[
Law,TXT/,0.006532986284454829,TXT/
Law,<CQ/,0.006259550534180881,<CQ/
Law,<MH/,0.006259550534180881,<MH/
Law,<RB===/,0.006259550534180881,<RB===/
Law,<WR/,0.006259550534180881,<WR/
Law,<WR=[,0.006259550534180881,<WR=[
Law,<YH==/,0.006259550534180881,<YH==/
Law,<ZNJH/,0.006259550534180881,<ZNJH/
Law,>JH/,0.006259550534180881,>JH/
Law,>NPH/,0.006259550534180881,>NPH/
Law,>QW/,0.006259550534180881,>QW/
Law,>RNBT/,0.006259550534180881,>RNBT/
Law,CBW<H/,0.006259550534180881,CBW<H/
Law,CGG[,0.006259550534180881,CGG[
Law,CLK/,0.006259550534180881,CLK/
Law,CPN/,0.006259550534180881,CPN/
Law,CQY/,0.006259550534180881,CQY/
Law,CS</,0.006259550534180881,CS</
Law,CXP/,0.006259550534180881,CXP/
Law,DJCWN/,0.006259550534180881,DJCWN/
Law,DJH/,0.006259550534180881,DJH/
Law,DWKJPT/,0.006259550534180881,DWKJPT/
Law,FKR/,0.006259550534180881,FKR/
Law,GDD[,0.006259550534180881,GDD[
Law,GR<[,0.006259550534180881,GR<[
Law,GZL/,0.006259550534180881,GZL/
Law,J<NH/,0.006259550534180881,J<NH/
Law,JNCWP/,0.006259550534180881,JNCWP/
Law,JRK/,0.006259550534180881,JRK/
Law,JXMWR/,0.006259550534180881,JXMWR/
Law,KFBH/,0.006259550534180881,KFBH/
Law,KHN[,0.006259550534180881,KHN[
Law,KRML=/,0.006259550534180881,KRML=/
Law,KWS=/,0.006259550534180881,KWS=/
Law,M>PH/,0.006259550534180881,M>PH/
Law,MBXR/,0.006259550534180881,MBXR/
Law,MCH/,0.006259550534180881,MCH/
Law,MD/,0.006259550534180881,MD/
Law,MKNS/,0.006259550534180881,MKNS/
Law,ML>JM/,0.006259550534180881,ML>JM/
Law,MLX[,0.006259550534180881,MLX[
Law,MR>H==/,0.006259550534180881,MR>H==/
Law,MRQ[,0.006259550534180881,MRQ[
Law,MRY</,0.006259550534180881,MRY</
Law,MSH=/,0.006259550534180881,MSH=/
Law,MTNH/,0.006259550534180881,MTNH/
Law,MWL/,0.006259550534180881,MWL/
Law,MWQDH/,0.006259550534180881,MWQDH/
Law,NC>[,0.006259550534180881,NC>[
Law,NCR/,0.006259550534180881,NCR/
Law,NFJ>/,0.006259550534180881,NFJ>/
Law,NTY[,0.006259550534180881,NTY[
Law,NXCT/,0.006259550534180881,NXCT/
Law,NY/,0.006259550534180881,NY/
Law,NYH/,0.006259550534180881,NYH/
Law,PGWL/,0.006259550534180881,PGWL/
Law,PRC=/,0.006259550534180881,PRC=/
Law,PRS/,0.006259550534180881,PRS/
Law,PSX=/,0.006259550534180881,PSX=/
Law,PTT[,0.006259550534180881,PTT[
Law,Q>T/,0.006259550534180881,Q>T/
Law,QLH[,0.006259550534180881,QLH[
Law,QMH/,0.006259550534180881,QMH/
Law,QPY[,0.006259550534180881,QPY[
Law,R<NN/,0.006259550534180881,R<NN/
Law,R>H=/,0.006259550534180881,R>H=/
Law,RXMH/,0.006259550534180881,RXMH/
Law,SGLH/,0.006259550534180881,SGLH/
Law,SLP[,0.006259550534180881,SLP[
Law,SM/,0.006259550534180881,SM/
Law,SWT[,0.006259550534180881,SWT[
Law,T>W/,0.006259550534180881,T>W/
Law,TFWMT/,0.006259550534180881,TFWMT/
Law,TL/,0.006259550534180881,TL/
Law,TNCMT/,0.006259550534180881,TNCMT/
Law,TPJNJM/,0.006259550534180881,TPJNJM/
Law,TXMS/,0.006259550534180881,TXMS/
Law,VM>[,0.006259550534180881,VM>[
Law,VRJPH/,0.006259550534180881,VRJPH/
Law,XGG[,0.006259550534180881,XGG[
Law,XPZWN/,0.006259550534180881,XPZWN/
Law,XQR[,0.006259550534180881,XQR[
Law,XRB==/,0.006259550534180881,XRB==/
Law,XRM/,0.006259550534180881,XRM/
Law,XRMC/,0.006259550534180881,XRMC/
Law,XRM[,0.006259550534180881,XRM[
Law,XSJDH/,0.006259550534180881,XSJDH/
Law,XZJR/,0.006259550534180881,XZJR/
Law,YWR[,0.006259550534180881,YWR[
Law,ZKWR/,0.006259550534180881,ZKWR/
Law,ZMR/,0.006259550534180881,ZMR/
Law,<RP/,0.0049351015391330645,<RP/
Law,<VLP/,0.0049351015391330645,<VLP/
Law,<YRT/,0.0049351015391330645,<YRT/
Law,>BN/,0.0049351015391330645,>BN/
Law,>CMH/,0.0049351015391330645,>CMH/
Law,>LH=/,0.0049351015391330645,>LH=/
Law,>XRWN/,0.0049351015391330645,>XRWN/
Law,CGH[,0.0049351015391330645,CGH[
Law,CKR=/,0.0049351015391330645,CKR=/
Law,CMD[,0.0049351015391330645,CMD[
Law,CVP[,0.0049351015391330645,CVP[
Law,CVR[,0.0049351015391330645,CVR[
Law,DLT/,0.0049351015391330645,DLT/
Law,FKJR/,0.0049351015391330645,FKJR/
Law,GD<[,0.0049351015391330645,GD<[
Law,GLL/,0.0049351015391330645,GLL/
Law,GML/,0.0049351015391330645,GML/
Law,GZLH/,0.0049351015391330645,GZLH/
Law,GZZ[,0.0049351015391330645,GZZ[
Law,KBF/,0.0049351015391330645,KBF/
Law,KBS[,0.0049351015391330645,KBS[
Law,M>WMH/,0.0049351015391330645,M>WMH/
Law,MCNH/,0.0049351015391330645,MCNH/
Law,MNH/,0.0049351015391330645,MNH/
Law,MXRT/,0.0049351015391330645,MXRT/
Law,MXSWR/,0.0049351015391330645,MXSWR/
Law,NKR[,0.0049351015391330645,NKR[
Law,NQC[,0.0049351015391330645,NQC[
Law,NSH[,0.0049351015391330645,NSH[
Law,NV<[,0.0049351015391330645,NV<[
Law,NWP[,0.0049351015391330645,NWP[
Law,NXL[,0.0049351015391330645,NXL[
Law,PH,0.0049351015391330645,PH
Law,PSJL/,0.0049351015391330645,PSJL/
Law,QCH[,0.0049351015391330645,QCH[
Law,QRXH/,0.0049351015391330645,QRXH/
Law,QVRT/,0.0049351015391330645,QVRT/
Law,RYWN/,0.0049351015391330645,RYWN/
Law,SQL[,0.0049351015391330645,SQL[
Law,SRH/,0.0049351015391330645,SRH/
Law,STR/,0.0049351015391330645,STR/
Law,VWB[,0.0049351015391330645,VWB[
Law,XJH/,0.0049351015391330645,XJH/
Law,XJQ/,0.0049351015391330645,XJQ/
Law,XLB/,0.0049351015391330645,XLB/
Law,XRF/,0.0049351015391330645,XRF/
Law,XRWN/,0.0049351015391330645,XRWN/
Law,XSR[,0.0049351015391330645,XSR[
Law,XWS[,0.0049351015391330645,XWS[
Law,YPWN/,0.0049351015391330645,YPWN/
Law,<NJ/,0.003995390022327552,<NJ/
Law,<NJ=/,0.003995390022327552,<NJ=/
Law,>BH[,0.003995390022327552,>BH[
Law,>MY[,0.003995390022327552,>MY[
Law,>PS/,0.003995390022327552,>PS/
Law,>SP[,0.003995390022327552,>SP[
Law,BLT/,0.003995390022327552,BLT/
Law,BNH[,0.003995390022327552,BNH[
Law,BVX/,0.003995390022327552,BVX/
Law,C>R[,0.003995390022327552,C>R[
Law,CBT[,0.003995390022327552,CBT[
Law,CNJ/,0.003995390022327552,CNJ/
Law,FB<[,0.003995390022327552,FB<[
Law,FDH/,0.003995390022327552,FDH/
Law,FMX/,0.003995390022327552,FMX/
Law,GDJ/,0.003995390022327552,GDJ/
Law,GZL[,0.003995390022327552,GZL[
Law,JC/,0.003995390022327552,JC/
Law,JDH[,0.003995390022327552,JDH[
Law,KNP/,0.003995390022327552,KNP/
Law,LJN[,0.003995390022327552,LJN[
Law,LMD[,0.003995390022327552,LMD[
Law,MDBR/,0.003995390022327552,MDBR/
Law,MNWXH/,0.003995390022327552,MNWXH/
Law,NFG[,0.003995390022327552,NFG[
Law,NGC[,0.003995390022327552,NGC[
Law,QBY[,0.003995390022327552,QBY[
Law,QDM/,0.003995390022327552,QDM/
Law,QRWB/,0.003995390022327552,QRWB/
Law,QY/,0.003995390022327552,QY/
Law,R>CJT/,0.003995390022327552,R>CJT/
Law,RXB==/,0.003995390022327552,RXB==/
Law,RXB[,0.003995390022327552,RXB[
Law,RXM[,0.003995390022327552,RXM[
Law,XJJM/,0.003995390022327552,XJJM/
Law,XML[,0.003995390022327552,XML[
Law,XV>/,0.003995390022327552,XV>/
Law,YDJQ/,0.003995390022327552,YDJQ/
Law,YPWR/,0.003995390022327552,YPWR/
Law,ZQN/,0.003995390022327552,ZQN/
Law,<BR[,0.0032664931422274144,<BR[
Law,<D=/,0.0032664931422274144,<D=/
Law,<TH,0.0032664931422274144,<TH
Law,<WD/,0.0032664931422274144,<WD/
Law,>CH/,0.0032664931422274144,>CH/
Law,>JB[,0.0032664931422274144,>JB[
Law,>MT/,0.0032664931422274144,>MT/
Law,>P,0.0032664931422274144,>P
Law,>P/,0.0032664931422274144,>P/
Law,>ZN/,0.0032664931422274144,>ZN/
Law,B<L/,0.0032664931422274144,B<L/
Law,BJN/,0.0032664931422274144,BJN/
Law,BQC[,0.0032664931422274144,BQC[
Law,BRJT/,0.0032664931422274144,BRJT/
Law,CLK[,0.0032664931422274144,CLK[
Law,CMC/,0.0032664931422274144,CMC/
Law,DBC/,0.0032664931422274144,DBC/
Law,FPH/,0.0032664931422274144,FPH/
Law,GB<H/,0.0032664931422274144,GB<H/
Law,JJN/,0.0032664931422274144,JJN/
Law,JLD[,0.0032664931422274144,JLD[
Law,KWN[,0.0032664931422274144,KWN[
Law,NGD[,0.0032664931422274144,NGD[
Law,NVH[,0.0032664931422274144,NVH[
Law,PNH[,0.0032664931422274144,PNH[
Law,PQD[,0.0032664931422274144,PQD[
Law,RDP[,0.0032664931422274144,RDP[
Law,RXMJM/,0.0032664931422274144,RXMJM/
Law,RXWQ/,0.0032664931422274144,RXWQ/
Law,TWK/,0.0032664931422274144,TWK/
Law,VWB/,0.0032664931422274144,VWB/
Law,XCB[,0.0032664931422274144,XCB[
Law,XDL[,0.0032664931422274144,XDL[
Law,XJ/,0.0032664931422274144,XJ/
Law,XJH[,0.0032664931422274144,XJH[
Law,XKM/,0.0032664931422274144,wise
Law,XZQ[,0.0032664931422274144,XZQ[
Law,ZR</,0.0032664931422274144,ZR</
Law,<B/,0.0,<B/
Law,<BR/,0.0,<BR/
Law,<BRH=/,0.0,<BRH=/
Law,<BT/,0.0,<BT/
Law,<BWR/,0.0,<BWR/
Law,<CC[,0.0,<CC[
Law,<CJR/,0.0,<CJR/
Law,<CN/,0.0,<CN/
Law,<CN=/,0.0,<CN=/
Law,<CR/,0.0,<CR/
Law,<CR[,0.0,<CR[
Law,<CTRT/,0.0,<CTRT/
Law,<CWQJM/,0.0,<CWQJM/
Law,<D/,0.0,<D/
Law,<DLMJ/,0.0,<DLMJ/
Law,<DR=[,0.0,<DR=[
Law,<DWT/,0.0,<DWT/
Law,<FB/,0.0,<FB/
Law,<FR/,0.0,<FR/
Law,<FR=/,0.0,<FR=/
Law,<FRH/,0.0,<FRH/
Law,<FRH=/,0.0,<FRH=/
Law,<FRJM/,0.0,<FRJM/
Law,<GL/,0.0,<GL/
Law,<GLH/,0.0,<GLH/
Law,<GLH=/,0.0,<GLH=/
Law,<JP/,0.0,<JP/
Law,<JPH/,0.0,<JPH/
Law,<KS/,0.0,<KS/
Law,<KS[,0.0,<KS[
Law,<L/,0.0,<L/
Law,<LH=/,0.0,<LH=/
Law,<LJL/,0.0,<LJL/
Law,<LJLH/,0.0,<LJLH/
Law,<LJWN/,0.0,<LJWN/
Law,<LL[,0.0,<LL[
Law,<LMH/,0.0,<LMH/
Law,<LMWT/,0.0,<LMWT/
Law,<LP[,0.0,<LP[
Law,<LS[,0.0,<LS[
Law,<LY[,0.0,<LY[
Law,<LZ/,0.0,<LZ/
Law,<MD/,0.0,<MD/
Law,<MD[,0.0,<MD[
Law,<MJR/,0.0,<MJR/
Law,<ML/,0.0,<ML/
